ID,duration,wav,semantics,transcript
daee72de-1167-372e-888f-67e6598d5282,3.969,./data/cleansun/daee72de-1167-372e-888f-67e6598d5282/daee72de-1167-372e-888f-67e6598d5282.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'houston'}]},HOUSTON TODAY THE SUN WILL RISE AT 6:42 A.M
adc46f80-6842-39d7-a025-749d92fd92a1,7.5394375,./data/newmock/Toledo_sync/adc46f80-6842-39d7-a025-749d92fd92a1/adc46f80-6842-39d7-a025-749d92fd92a1.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'toledo'}]},TOMORROW THROUGH SATURDAY IN TOLEDO IT'LL BE CLOUDY MOST OF THE TIME BUT ON WEDNESDAY THEY'LL BE SCATTERED THUNDERSTORMS AND ON FRIDAY THEY'LL BE SHOWER
5d76c651-d0df-3058-a8d9-4149edbb0a6d,6.1869375,./data/newmock/Nashville_sync/5d76c651-d0df-3058-a8d9-4149edbb0a6d/5d76c651-d0df-3058-a8d9-4149edbb0a6d.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'nashville'}]},IT WON'T SNOW TOMORROW IN NASHVILLE IT'LL BE MOSTLY SUNNY WITH A HIGH OF SIXTY NINE AND A LOW OF FORTY FOU
9a17ef1a-57c7-36f6-949b-335fdf31393a,4.3283125,./data/Reminder/9a17ef1a-57c7-36f6-949b-335fdf31393a/9a17ef1a-57c7-36f6-949b-335fdf31393a.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'buy laundry detergent'}]}, got it by laundry detergent when do you want to be reminde
736f558a-8b40-39d3-8248-eb5589343f67,3.969,./data/cleansun/736f558a-8b40-39d3-8248-eb5589343f67/736f558a-8b40-39d3-8248-eb5589343f67.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'plano'}]},PLAY NOTA DE SUN WILL RISE AT 6:54 A.M
e940a48b-8726-36ec-b960-4a536e4ecaab,5.815375,./data/newmock/Denver_sync/e940a48b-8726-36ec-b960-4a536e4ecaab/e940a48b-8726-36ec-b960-4a536e4ecaab.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'denver'}]},NO IT'S NOT FORECAST TO BE COLD IN DENVER TODAY EXPECT A HIGH OF SIXTY TWO AND A LOW OF FORTY THRE
afa646b0-bbff-3503-a0d2-fe592c45bb7a0,3.049,./data/ny_navi/afa646b0-bbff-3503-a0d2-fe592c45bb7a/afa646b0-bbff-3503-a0d2-fe592c45bb7a.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'college point boulevard'}| {'type': 'intent'| 'filler': 'turn right'}]}, TURN MAPS ON COLLEGE POINT BOULEVARD AND SLIGHT RIGH
2d89a100-2b70-3552-95c4-d9482723c0fe,4.0935625,./data/Reminder/2d89a100-2b70-3552-95c4-d9482723c0fe/2d89a100-2b70-3552-95c4-d9482723c0fe.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'send a email to my daughters teacher'}]}, got it send an email to my daughter's teacher when do you want to be reminde
928bc589-f8a6-3b32-95e1-c6a327d288cc,5.8096875,./data/newmock/Anaheim_sync/928bc589-f8a6-3b32-95e1-c6a327d288cc/928bc589-f8a6-3b32-95e1-c6a327d288cc.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'anaheim'}]},NO IT WON'T BE WINDY IN ANAHEIM TOMORROW TWENTY ONE KILOMETERS PER HOUR WINDS WILL COME FROM THE SOUTHWES
b1f39f8c-2f22-3fd2-9235-8f11db3fe427,2.9298125,./data/Navigation/cleaned_navi/5sync/b1f39f8c-2f22-3fd2-9235-8f11db3fe427/b1f39f8c-2f22-3fd2-9235-8f11db3fe427.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'bluffside avenue'}]}, in 1000 feet turn right onto bluffside avenu
3e171fb7-137e-3b7b-991a-5eecd40b50db,3.3080625,./data/newmock/Mesa_sync/3e171fb7-137e-3b7b-991a-5eecd40b50db/3e171fb7-137e-3b7b-991a-5eecd40b50db.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'mesa'}]},TEMPERATURE TONIGHT IN MESA IS PREDICTED TO BE EIGHTY FOUR DEGREE
28783933-8b9e-3768-b1d9-34797cdd7764,7.8455625,./data/newmock/Dallas_sync/28783933-8b9e-3768-b1d9-34797cdd7764/28783933-8b9e-3768-b1d9-34797cdd7764.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'dallas'}]},TODAY THROUGH SATURDAY IN DALLAS HIGH SCHOOL RISE FROM SIXTY FIVE TO EIGHTY BLOWS WILL BE IN THE MID FIFTYS TODAY AND TOMORROW THEN RISE T
fddd14b4-47b5-3216-b7f8-e86bc1b7c3d1,3.758,./data/newmock/StLouis_sync/fddd14b4-47b5-3216-b7f8-e86bc1b7c3d1/fddd14b4-47b5-3216-b7f8-e86bc1b7c3d1.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'st louis'}]},PROBABLY NOT TODAY IN ST LOUIS THERE'S ONLY A LOW CHANCE OF RAI
833f6a4c-9fad-3d09-becf-b2d009ae8c4f,4.7056875,./data/Navigation/cleaned_navi/193sync/833f6a4c-9fad-3d09-becf-b2d009ae8c4f/833f6a4c-9fad-3d09-becf-b2d009ae8c4f.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'exit one'}| {'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'carmel creek road'}]}, is the middle lane to continue on exit 110 use the left lane to turn left onto carmel creek roa
fcdd1ed5-cb64-31e9-ae7b-234cee088553,8.2549375,./data/newmock/Boise_sync/fcdd1ed5-cb64-31e9-ae7b-234cee088553/fcdd1ed5-cb64-31e9-ae7b-234cee088553.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'boise'}]},TODAY AND TOMORROW IN BOISE HIGH SCHOOL BE IN THE MID TEENS WHILE THOSE WILL BE AROUND SEVEN TODAY THEY'LL BE SHOWERS TOMORROW IT'LL B
d2986859-230f-3c9d-951f-1c0b0c2ca3e9,2.179875,./data/Reminder/d2986859-230f-3c9d-951f-1c0b0c2ca3e9/d2986859-230f-3c9d-951f-1c0b0c2ca3e9.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'tomorrow at noon'}]}, all right i'll remind you tomorrow at noo
6fbb0145-8d5c-30df-a5fd-332c7e2a9544,4.295,./data/newmock/Portland_sync/6fbb0145-8d5c-30df-a5fd-332c7e2a9544/6fbb0145-8d5c-30df-a5fd-332c7e2a9544.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'portland'}]},PROBABLY NOT ON THURSDAY IN PORTLAND THERE'S ONLY A VERY SLIGHT CHANCE OF RAI
a27e0016-4f6e-3581-a6a0-e66b5c822670,3.596,./data/cleansun/a27e0016-4f6e-3581-a6a0-e66b5c822670/a27e0016-4f6e-3581-a6a0-e66b5c822670.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'dallas'}]},IN DALLAS TODAY SUNSET IS AT 5:28 P.M
c6096d27-96af-3e8b-af4b-30e9c3e09c69,1.8746875,./data/Reminder/c6096d27-96af-3e8b-af4b-30e9c3e09c69/c6096d27-96af-3e8b-af4b-30e9c3e09c69.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'on friday'}]}, remind me on frida
6c59c33e-560c-3b42-b6bc-a46c84e6ba57,3.864125,./data/newmock/Columbus_sync/6c59c33e-560c-3b42-b6bc-a46c84e6ba57/6c59c33e-560c-3b42-b6bc-a46c84e6ba57.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'columbus'}]},TODAY IN COLUMBUS EXPECT A HIGH OF SIXTY TWO AND A LOW OF THIRTY EIGH
c452de28-7f35-3872-9a52-6ac203c234200,2.0333125,./data/ny_navi/c452de28-7f35-3872-9a52-6ac203c23420/c452de28-7f35-3872-9a52-6ac203c23420.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'stay'}| {'type': 'road'| 'filler': 'bruckner boulevard'}]}, KEEP RIGHT TO STAY ON BRUCKNER BOULEVAR
c0375da6-584f-310d-af26-3160c554a139,5.5536875,./data/newmock/Wichita_sync/c0375da6-584f-310d-af26-3160c554a139/c0375da6-584f-310d-af26-3160c554a139.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'wichita'}]},TODAY IN WICHITA TO RAIN STARTING AT ABOUT SIX A.M. AND CONTINUING THROUGH THE NIGH
a2451187-5dd8-30b5-b80a-36fa0a9e4e5d,3.778375,./data/Reminder/a2451187-5dd8-30b5-b80a-36fa0a9e4e5d/a2451187-5dd8-30b5-b80a-36fa0a9e4e5d.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'book a flight'}]}, book a flight when do you want to be reminde
2a0c308d-4495-3a58-9823-94a2d978f393,3.3280625,./data/newmock/Irvine_sync/2a0c308d-4495-3a58-9823-94a2d978f393/2a0c308d-4495-3a58-9823-94a2d978f393.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'irvine'}]},IN IRVINE THIS EVENING EXPECT A TEMPERATURE OF EIGHTEEN DEGREE
41e90c41-ae81-3dd4-a61d-96bbdc07a9d80,2.630875,./data/ny_navi/41e90c41-ae81-3dd4-a61d-96bbdc07a9d8/41e90c41-ae81-3dd4-a61d-96bbdc07a9d8.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take'}| {'type': 'road'| 'filler': 'exit forty-six'}]}, IS THE RIGHT TWO LANES TO TAKE EXIT 4
64c0e159-7893-3692-9b7a-f4eb29e9ef030,4.4164375,./data/ny_navi/64c0e159-7893-3692-9b7a-f4eb29e9ef03/64c0e159-7893-3692-9b7a-f4eb29e9ef03.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take the next left'}| {'type': 'road'| 'filler': 'east one hundred and forty-six street'}| {'type': 'intent'| 'filler': 'destination'}]}, TAKE THE NEXT LEFT ONTO EAST 146TH STREET THEN YOU'LL ARRIVE AT YOUR DESTINATIO
d09231d9-6276-3ad2-9f27-01893dc6ac16,3.8291875,./data/newmock/OklahomaCity_sync/d09231d9-6276-3ad2-9f27-01893dc6ac16/d09231d9-6276-3ad2-9f27-01893dc6ac16.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'oklahoma city'}]},I'M IN OKLAHOMA CITY IT FEELS LIKE FIFTY FOUR DO THE WIND CHIL
f67e288d-7f58-3d8a-af59-3fd78ef0a07e,7.4855625,./data/newmock/Lubbock_sync/f67e288d-7f58-3d8a-af59-3fd78ef0a07e/f67e288d-7f58-3d8a-af59-3fd78ef0a07e.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'lubbock'}]},NO IT'S NOT FORECAST TO BE SUNNY TODAY IN LUBBOCK IT'LL BE PARTLY CLOUDY WITH A FORECASTED HIGH OF TWENTY SEVEN AND A LOW OF THIRT
df8a159e-0de9-3c19-9f7e-11370b2774a4,1.8209375,./data/Navigation/cleaned_navi/261sync/df8a159e-0de9-3c19-9f7e-11370b2774a4/df8a159e-0de9-3c19-9f7e-11370b2774a4.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'stay'}| {'type': 'road'| 'filler': 'voigt drive'}]}, unless it's a envoy driv
2adb1e18-3e00-31fc-83c4-762b2aa68c7d,3.0984375,./data/newmock/NorthLasVegas_sync/2adb1e18-3e00-31fc-83c4-762b2aa68c7d/2adb1e18-3e00-31fc-83c4-762b2aa68c7d.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'north las vegas'}]},NO RAIN IS NOT EXPECTED THIS WEEK IN NORTH LAS VEGA
0e5b60d7-7421-3ccd-88ff-870878670806,4.713,./data/cleantime/0e5b60d7-7421-3ccd-88ff-870878670806/0e5b60d7-7421-3ccd-88ff-870878670806.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'dallas'}]},TIME IN DALLAS TEXAS UNITED STATES IS 3:37 P.M
3a01f949-c8f2-38a7-a48d-ee1cbf357400,3.01875,./data/Navigation/cleaned_navi/0sync/3a01f949-c8f2-38a7-a48d-ee1cbf357400/3a01f949-c8f2-38a7-a48d-ee1cbf357400.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'north torrey pines road'}]}, 800 feet turn right onto north torrey pines roa
cdf3118e-923b-333e-9c9a-c6cf885dcca3,3.32875,./data/newmock/Chesapeake_sync/cdf3118e-923b-333e-9c9a-c6cf885dcca3/cdf3118e-923b-333e-9c9a-c6cf885dcca3.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'chesapeake'}]},TONIGHT IN CHESAPEAKE EXPECT A TEMPERATURE OF THIRTEEN DEGREE
8aadda47-5c8f-3c29-af5a-73c874f400bf,3.263375,./data/newmock/Irving_sync/8aadda47-5c8f-3c29-af5a-73c874f400bf/8aadda47-5c8f-3c29-af5a-73c874f400bf.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'irving'}]},NO THIS AFTERNOON IN IRVING THERE'S NO CHANCE OF SNO
8f24c399-d307-3c84-a3f7-2e00d490b126,4.0485,./data/newmock/GrandRapids_sync/8f24c399-d307-3c84-a3f7-2e00d490b126/8f24c399-d307-3c84-a3f7-2e00d490b126.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'grand rapids'}]},TODAY IN GRAND RAPIDS EXPECT A HIGH OF TWENTY SEVEN AND A LOW OF EIGHTEE
d02832b9-73b4-3ae9-a437-f1a47458fc53,4.713,./data/cleantime/d02832b9-73b4-3ae9-a437-f1a47458fc53/d02832b9-73b4-3ae9-a437-f1a47458fc53.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'cincinnati'}]},TIME IN CINCINNATI OHIO 3:08 A.M
76987fac-577a-3941-a778-5a5817e6dd06,5.3154375,./data/Reminder/76987fac-577a-3941-a778-5a5817e6dd06/76987fac-577a-3941-a778-5a5817e6dd06.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'on wednesday at one pm'}]}, sure i'll remind you on wednesday at 1 p.m
09503e01-83a4-32ed-8824-28ea2ba28835,1.5415,./data/Navigation/cleaned_navi/133sync/09503e01-83a4-32ed-8824-28ea2ba28835/09503e01-83a4-32ed-8824-28ea2ba28835.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'keep left'}]}, use the right lane to keep lef
db810265-0b14-3f7f-9568-077d6740e7ad,3.5963125,./data/newmock/Wichita_sync/db810265-0b14-3f7f-9568-077d6740e7ad/db810265-0b14-3f7f-9568-077d6740e7ad.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'wichita'}]},THE HUMIDITY TODAY IN WICHITA WAS PREDICTED TO BE SEVENTY EIGHT PERCEN
23c863a6-3141-3f76-8f95-6c22cdad5256,3.874625,./data/newmock/ElPaso_sync/23c863a6-3141-3f76-8f95-6c22cdad5256/23c863a6-3141-3f76-8f95-6c22cdad5256.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'el paso'}]},PROBABLY NOT THIS WEEK IN EL PASO THERE'S ONLY A LOW CHANCE OF RAI
f5eaa01e-72b3-3325-922c-f17bcdde98db,3.845,./data/cleansun/f5eaa01e-72b3-3325-922c-f17bcdde98db/f5eaa01e-72b3-3325-922c-f17bcdde98db.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'glendale'}]},IN GLENDALE TOMORROW SUNSET IS AT 4:52 P.M
d47433b0-e953-3c8a-b04b-985d9e79409c,4.838,./data/cleantime/d47433b0-e953-3c8a-b04b-985d9e79409c/d47433b0-e953-3c8a-b04b-985d9e79409c.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'chesapeake'}]},TIME IN CHESAPEAKE VIRGINIA UNITED STATES IS 5:20 P.M
a8df723d-47cb-3860-8aad-547264d2009b,6.821,./data/cleanair/a8df723d-47cb-3860-8aad-547264d2009b/a8df723d-47cb-3860-8aad-547264d2009b.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'austin'}]},ACCORDING TO THE AIR QUALITY NEAR THE CENTER OF AUSTIN IS GOO
02055332-b0a7-3c82-8bea-0cdea3fe4cfe,7.5011875,./data/newmock/DMAirForce_sync/02055332-b0a7-3c82-8bea-0cdea3fe4cfe/02055332-b0a7-3c82-8bea-0cdea3fe4cfe.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'dm air force'}]},MONDAY THROUGH NEXT SATURDAY IN DM AIR FORCE BASE IT'LL BE SUNNY HIGHS WILL BE IN THE LOW NINETYS SUNDAY BE IN THE MID EIGHTYS O
ebf168d8-7aec-3426-ae29-d11b1acfe42d,3.6118125,./data/newmock/FortWorth_sync/ebf168d8-7aec-3426-ae29-d11b1acfe42d/ebf168d8-7aec-3426-ae29-d11b1acfe42d.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'fort worth'}]},TEMPERATURE IN FORT WORTH TONIGHT IS PREDICTED TO BE SIXTY ONE DEGREE
718c0050-0b94-3d62-a343-b4600b159d8f,6.698,./data/cleanair/718c0050-0b94-3d62-a343-b4600b159d8f/718c0050-0b94-3d62-a343-b4600b159d8f.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'minneapolis'}]},ACCORDING TO THE AIR QUALITY NEAR THE CENTER OF MINNEAPOLIS IS GOOD WITH AN INDEX RANGING FROM 4 TO 
286d06d7-80b4-3c88-a79c-0f37f38f3d40,4.418875,./data/Navigation/cleaned_navi/214sync/286d06d7-80b4-3c88-a79c-0f37f38f3d40/286d06d7-80b4-3c88-a79c-0f37f38f3d40.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'carmel mountain road'}]}, in a quarter mile use the second from the right lane to turn right onto carmel mountain roa
f7cc7279-e78c-3676-94b8-5c4515f45358,3.6898125,./data/newmock/Stockton_sync/f7cc7279-e78c-3676-94b8-5c4515f45358/f7cc7279-e78c-3676-94b8-5c4515f45358.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'stockton'}]},STOCKTON TODAY EXPECT A HIGH OF TWENTY FIVE AND A LOW OF ELEVE
d3f1c9aa-de10-3470-83dd-2e2fe28613fe,2.5500625,./data/Navigation/cleaned_navi/181sync/d3f1c9aa-de10-3470-83dd-2e2fe28613fe/d3f1c9aa-de10-3470-83dd-2e2fe28613fe.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'i five north'}]}, continue on i-5 north for 6 mile
e5d6d343-472f-394f-b933-d1aaf1c5972d0,4.2635,./data/ny_navi/e5d6d343-472f-394f-b933-d1aaf1c5972d/e5d6d343-472f-394f-b933-d1aaf1c5972d.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'federal plaza'}| {'type': 'road'| 'filler': 'lafayette street'}| {'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'duane street'}]}, TURN LEFT ONTO FEDERAL PLAZA AT LAFAYETTE STREET THEN TURN LEFT ONTO DUANE STREE
38989b8d-7f8d-37dc-88a2-f9a5e125f4e0,2.6835625,./data/Reminder/38989b8d-7f8d-37dc-88a2-f9a5e125f4e0/38989b8d-7f8d-37dc-88a2-f9a5e125f4e0.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'at three'}]}, remind you at
10b002c3-60de-36e1-96e7-b561b49fca9b,4.092,./data/cleansun/10b002c3-60de-36e1-96e7-b561b49fca9b/10b002c3-60de-36e1-96e7-b561b49fca9b.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'los angeles'}]},IN LOS ANGELES TODAY THE SUN WILL SET AT 4:52 P.M
3f2f3c38-6309-3942-8feb-5985976ebe9c,3.86725,./data/Reminder/3f2f3c38-6309-3942-8feb-5985976ebe9c/3f2f3c38-6309-3942-8feb-5985976ebe9c.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'call my wife'}]}, okay call my wife when do you want to be reminde
e3b4806d-52cb-3267-b55c-9e24377998e1,6.325,./data/cleanair/e3b4806d-52cb-3267-b55c-9e24377998e1/e3b4806d-52cb-3267-b55c-9e24377998e1.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'amarillo'}]},ACCORDING TO ARE NOW THE AIR QUALITY NEAR THE CENTER OF AMARILLO IS MODERATE WITH AN INDEX OF 5
665b5e3b-7988-394c-93c9-16c945097979,3.117375,./data/newmock/Sacramento_sync/665b5e3b-7988-394c-93c9-16c945097979/665b5e3b-7988-394c-93c9-16c945097979.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'sacramento'}]},TODAY IS FORECAST TO BE SUNNY IN SACRAMENT
c5bda124-d3a5-3580-bb4e-4f85295402ca,5.333,./data/cleantime/c5bda124-d3a5-3580-bb4e-4f85295402ca/c5bda124-d3a5-3580-bb4e-4f85295402ca.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'fremont'}]},TIME IN FREMONT CALIFORNIA UNITED STATES IS 12:23 A.M
e6a653fb-f8d4-332e-9f5b-f7d8aa5d1642,4.0358125,./data/newmock/Buffalo_sync/e6a653fb-f8d4-332e-9f5b-f7d8aa5d1642/e6a653fb-f8d4-332e-9f5b-f7d8aa5d1642.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'buffalo'}]},PROBABLY NOT TODAY IN BUFFALO THERE'S ONLY A VERY SLIGHT CHANCE OF RAI
897ed6f7-99a2-3213-9ea0-5108f34f3d43,6.464625,./data/newmock/Dallas_sync/897ed6f7-99a2-3213-9ea0-5108f34f3d43/897ed6f7-99a2-3213-9ea0-5108f34f3d43.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'dallas'}]},MONDAY THROUGH NEXT FRIDAY IN DALLAS STILL BE SCATTERED THUNDERSTORMS WITH HIGHS AROUND SEVENTY EIGHT AND LOWS IN THE UPPER SIXTY
4b2e1c43-72da-32c4-aac3-262e72d71e67,3.721,./data/cleansun/4b2e1c43-72da-32c4-aac3-262e72d71e67/4b2e1c43-72da-32c4-aac3-262e72d71e67.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'cleveland'}]},TOMORROW THE SUN WILL SET AT 5:10 P.M
0cb7d4f0-4a39-3179-af8e-67527378c7ef,3.3318125,./data/Reminder/0cb7d4f0-4a39-3179-af8e-67527378c7ef/0cb7d4f0-4a39-3179-af8e-67527378c7ef.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'go to the dry cleaners'}]}, go to the dry cleaner
8b00ace8-67ca-38cf-95fd-a768ba3efd3c,2.014875,./data/Reminder/8b00ace8-67ca-38cf-95fd-a768ba3efd3c/8b00ace8-67ca-38cf-95fd-a768ba3efd3c.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'in forty-five minutes'}]}, all right i'll remind you at 8 p.m
686e1fcb-a85c-3dcd-b784-e4b400c1bc19,3.136125,./data/Navigation/cleaned_navi/111sync/686e1fcb-a85c-3dcd-b784-e4b400c1bc19/686e1fcb-a85c-3dcd-b784-e4b400c1bc19.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'avenida de la playa'}]}, in 1000 feet turn right onto avenida de la play
dd35dc93-741d-3423-80de-ad4f1f393325,5.116125,./data/newmock/Buffalo_sync/dd35dc93-741d-3423-80de-ad4f1f393325/dd35dc93-741d-3423-80de-ad4f1f393325.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'buffalo'}]},NO IT WON'T BE COLD IN BUFFALO TOMORROW EXPECTED HIGH OF TWENTY FOUR IN A LOW OF TWELV
32b1da27-9d16-36ea-9fe4-5a47d825832d,2.6785,./data/Navigation/cleaned_navi/134sync/32b1da27-9d16-36ea-9fe4-5a47d825832d/32b1da27-9d16-36ea-9fe4-5a47d825832d.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'arjons drive'}]}, in a quarter mile turn left onto arjons driv
caf0d24b-c93d-3719-8955-2bca58607759,3.508125,./data/Reminder/caf0d24b-c93d-3719-8955-2bca58607759/caf0d24b-c93d-3719-8955-2bca58607759.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'stop'}]}, stop when do you want to be reminde
d9d6892c-7008-30f8-b27b-4ceeacb651f4,6.821,./data/cleanair/d9d6892c-7008-30f8-b27b-4ceeacb651f4/d9d6892c-7008-30f8-b27b-4ceeacb651f4.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'charlotte'}]},ACCORDING TO THE AIR QUALITY NEAR THE CENTER OF CHARLOTTE IS GOOD WITH AN INDEX RANGING FROM FOUR TO 2
10e18ccd-1c31-3fc9-98da-9fefd251e6fb,4.0614375,./data/newmock/Philadelphia_sync/10e18ccd-1c31-3fc9-98da-9fefd251e6fb/10e18ccd-1c31-3fc9-98da-9fefd251e6fb.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'philadelphia'}]},STILL RAIN IN PHILADELPHIA NEXT TUESDAY FROM FOUR A.M. TO TEN P
721e4a49-14e9-30dc-8b15-190ef1d0deee,3.9304375,./data/Reminder/721e4a49-14e9-30dc-8b15-190ef1d0deee/721e4a49-14e9-30dc-8b15-190ef1d0deee.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'use my wic checks'}]}, use my wic checks when do you want to be reminde
c2bdf2e8-83d9-31ad-8cb1-eec0309155fe,1.9860625,./data/Reminder/c2bdf2e8-83d9-31ad-8cb1-eec0309155fe/c2bdf2e8-83d9-31ad-8cb1-eec0309155fe.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'at seven'}]}, remind me at 
38710227-1dce-3d58-9ce8-fe8ae33d39740,3.841625,./data/ny_navi/38710227-1dce-3d58-9ce8-fe8ae33d3974/38710227-1dce-3d58-9ce8-fe8ae33d3974.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'fdr drive north'}]}, SLIGHT RIGHT UNDER THE FRANKLIN D ROOSEVELT EAST RIVER DRIVE NORTH RAM
4fd371ad-8845-3ee6-bba0-3fdf2bded270,4.2824375,./data/newmock/Portland_sync/4fd371ad-8845-3ee6-bba0-3fdf2bded270/4fd371ad-8845-3ee6-bba0-3fdf2bded270.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'portland'}]},PORTLAND THURSDAY EXPECT A HIGH OF SEVENTY NINE AND A LOW OF FIFTY SI
be7ebc5a-8ad4-3c04-a308-ae34a002c580,4.4864375,./data/newmock/Newark_sync/be7ebc5a-8ad4-3c04-a308-ae34a002c580/be7ebc5a-8ad4-3c04-a308-ae34a002c580.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'newark'}]},NEWARK RIGHT NOW THE WIND IS BLOWING TWENTY SIX KM PER HOUR FROM THE NORTHWES
de2dba44-9864-3246-8959-262b40c2dd21,4.217,./data/cleansun/de2dba44-9864-3246-8959-262b40c2dd21/de2dba44-9864-3246-8959-262b40c2dd21.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'laredo'}]},IN LAREDO TOMORROW THE SUN WILL SET AT 5:48 P.M
