ID,duration,wav,semantics,transcript
4cb82005-3232-33c6-a432-7bf50d0b6ff9,8.5075625,./data/newmock/Wichita_sync/4cb82005-3232-33c6-a432-7bf50d0b6ff9/4cb82005-3232-33c6-a432-7bf50d0b6ff9.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'wichita'}]},THERE'S A MODERATE CHANCE OF RAIN FROM NOW UNTIL MORNING AND WICHITA TONIGHT THERE'S A GOOD CHANCE OF SCATTERED RAIN TOMORROW STARTING AT ABOUT SIX A.M. AND CONTINUING THROUGH THE NIGH
5ffa5d6b-d13e-3845-9a4b-df61ed80b2c5,2.875125,./data/newmock/LasVegas_sync/5ffa5d6b-d13e-3845-9a4b-df61ed80b2c5/5ffa5d6b-d13e-3845-9a4b-df61ed80b2c5.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'las vegas'}]},ON THURSDAY IN LAS VEGAS THERE'S NO CHANCE OF SNO
c07519ba-a65a-374b-a908-e70827248213,7.069,./data/cleanair/c07519ba-a65a-374b-a908-e70827248213/c07519ba-a65a-374b-a908-e70827248213.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'el paso'}]},ACCORDING TO THE AIR QUALITY NEAR THE CENTER OF EL PASO IS GOOD WITH AN INDEX RANGING FROM 10 TO 2
fb00522f-130d-3cf5-9eb9-78a6d60e73b50,1.5823125,./data/ny_navi/fb00522f-130d-3cf5-9eb9-78a6d60e73b5/fb00522f-130d-3cf5-9eb9-78a6d60e73b5.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'destination'}]}, YOUR DESTINATION IS ON THE LEF
501e2225-993c-3321-89e8-8bb5d14a1650,4.47275,./data/newmock/Aurora_sync/501e2225-993c-3321-89e8-8bb5d14a1650/501e2225-993c-3321-89e8-8bb5d14a1650.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'aurora'}]},IT WON'T RAIN IN AURORA TOMORROW MORNING IT'LL BE TWELVE DEGREES AND CLOUD
85f8d47b-a853-3a6a-adc6-10f71274ed88,4.713,./data/cleantime/85f8d47b-a853-3a6a-adc6-10f71274ed88/85f8d47b-a853-3a6a-adc6-10f71274ed88.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'detroit'}]},
a670e2f2-971a-3a27-9ccf-28398e931871,6.6115625,./data/newmock/SaintPaul_sync/a670e2f2-971a-3a27-9ccf-28398e931871/a670e2f2-971a-3a27-9ccf-28398e931871.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'saint paul'}]},NO THE SUN IS NOT FORECAST TO BE OUT IN SAINT PAUL TODAY THEY'LL BE THUNDERSTORMS WITH A FORECASTED HIGH O
3532949a-d6b0-3e53-95ce-5c52f61386fe,6.0101875,./data/newmock/Orlando_sync/3532949a-d6b0-3e53-95ce-5c52f61386fe/3532949a-d6b0-3e53-95ce-5c52f61386fe.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'orlando'}]},NO IT WON'T RAIN IN ORLANDO TUESDAY IT'LL BE SUNNY WITH A HIGH OF THIRTY THREE AND A LITTLE OF NINETEE
59e0da73-6bb7-3f36-ac60-b6067798dd0c,2.918625,./data/Navigation/cleaned_navi/33sync/59e0da73-6bb7-3f36-ac60-b6067798dd0c/59e0da73-6bb7-3f36-ac60-b6067798dd0c.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'vista sorrento parkway'}]}, continue on vista sorrento parkway for 2 mile
810153bd-e67f-3542-8460-ad96b0e059b9,3.597,./data/cleansun/810153bd-e67f-3542-8460-ad96b0e059b9/810153bd-e67f-3542-8460-ad96b0e059b9.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'nashville'}]},NASHVILLE TODAY SUNRISE IS AT 6:20 A.M
fd91c3b1-edac-3d04-b187-1df2dde5059b,2.6384375,./data/Navigation/cleaned_navi/255sync/fd91c3b1-edac-3d04-b187-1df2dde5059b/fd91c3b1-edac-3d04-b187-1df2dde5059b.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'balboa avenue'}]}, in a quarter mile turn right onto balboa avenu
5580eb0d-6dda-3da1-bbaa-3fc2da87ca59,3.851875,./data/Navigation/cleaned_navi/114sync/5580eb0d-6dda-3da1-bbaa-3fc2da87ca59/5580eb0d-6dda-3da1-bbaa-3fc2da87ca59.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take'}| {'type': 'road'| 'filler': 'exit twenty-three'}| {'type': 'intent'| 'filler': 'keep left'}]}, at the right two lanes to take exit 23 then keep left at the for
708ec9c8-fdd9-39ae-911c-410544de7ff0,3.43475,./data/newmock/Philadelphia_sync/708ec9c8-fdd9-39ae-911c-410544de7ff0/708ec9c8-fdd9-39ae-911c-410544de7ff0.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'philadelphia'}]},TODAY'S LOW IN PHILADELPHIA IS PREDICTED TO BE FORTY THREE DEGREE
ccdc9041-3ee0-3eb4-a0dd-e4d295861807,1.602625,./data/Navigation/cleaned_navi/128sync/ccdc9041-3ee0-3eb4-a0dd-e4d295861807/ccdc9041-3ee0-3eb4-a0dd-e4d295861807.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'regents road'}]}, turn left onto regent roa
e1537992-891d-30eb-89c7-c309b5907e25,6.575,./data/cleanstock/e1537992-891d-30eb-89c7-c309b5907e25/e1537992-891d-30eb-89c7-c309b5907e25.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'enterprise products partners lp'}]},ENTERPRISE PRODUCTS PARTNERS LP CLOSED DOWN 0.59% AT *25.1
45d347da-c2ab-3501-b25e-25e92d5cc601,3.984875,./data/Reminder/45d347da-c2ab-3501-b25e-25e92d5cc601/45d347da-c2ab-3501-b25e-25e92d5cc601.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'check the pasta'}]}, all right check the pasta when do you want to be reminde
d14e41cb-a28e-3174-bbd5-b0251c0d92d2,2.9299375,./data/Navigation/cleaned_navi/69sync/d14e41cb-a28e-3174-bbd5-b0251c0d92d2/d14e41cb-a28e-3174-bbd5-b0251c0d92d2.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'miramar road'}]}, are the left two lanes to turn left onto miramar roa
de4e3192-2e20-3220-9444-a671f728efab,6.45,./data/cleanstock/de4e3192-2e20-3220-9444-a671f728efab/de4e3192-2e20-3220-9444-a671f728efab.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'colgate palmolive company'}]},I'LL GET PALMOLIVE COMPANY CLOSED DOWN 0.54% TODAY AND *72.3
cc4488b5-f595-3b51-81b0-4c96b983b13e,6.445125,./data/newmock/Frisco_sync/cc4488b5-f595-3b51-81b0-4c96b983b13e/cc4488b5-f595-3b51-81b0-4c96b983b13e.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'frisco'}]},YES IT'LL RAIN IN FRISCO TODAY FROM NINE PM TO FOUR A.M. THERE IS CURRENTLY A FLASH FLOOD WATCH IN EFFEC
108bdf14-0b03-3015-862d-5b263fdc886d,5.83,./data/cleanair/108bdf14-0b03-3015-862d-5b263fdc886d/108bdf14-0b03-3015-862d-5b263fdc886d.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'new orleans'}]},ACCORDING TO THE AIR QUALITY NEAR THE CENTER OF NEW ORLEANS IS GOOD WITH AN INDEX OF 
83c9a0c5-93a5-3eb5-9314-c77462b02296,2.2938125,./data/Navigation/cleaned_navi/12sync/83c9a0c5-93a5-3eb5-9314-c77462b02296/83c9a0c5-93a5-3eb5-9314-c77462b02296.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take the next right'}| {'type': 'road'| 'filler': 'camino santa fe'}]}, take the next right onto camino santa f
84caa7a1-a0fc-3948-8d82-6a691fef6c1f,2.3289375,./data/Navigation/cleaned_navi/109sync/84caa7a1-a0fc-3948-8d82-6a691fef6c1f/84caa7a1-a0fc-3948-8d82-6a691fef6c1f.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take the next right'}| {'type': 'road'| 'filler': 'kearny villa road'}]}, taylor road take the next right onto kearny villa roa
184d259a-aea6-3bae-a9bc-e64296deefc3,2.6965,./data/newmock/SantaAna_sync/184d259a-aea6-3bae-a9bc-e64296deefc3/184d259a-aea6-3bae-a9bc-e64296deefc3.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'santa ana'}]},A GOOD CHANCE OF RAIN IN SANTA ANA RAIN TONIGH
381f50e3-9c86-36ef-82a4-51b485be0507,4.0883125,./data/newmock/Fayetteville_sync/381f50e3-9c86-36ef-82a4-51b485be0507/381f50e3-9c86-36ef-82a4-51b485be0507.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'fayetteville'}]},PROBABLY NOT TODAY IN FAYETTEVILLE THERE'S ONLY A VERY SLIGHT CHANCE OF RAI
326b8008-ca33-3368-8abc-884ce04c4881,5.911625,./data/newmock/SanAntonio_sync/326b8008-ca33-3368-8abc-884ce04c4881/326b8008-ca33-3368-8abc-884ce04c4881.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'san antonio'}]},TONIGHT IN SAN ANTONIO THERE'S A MODERATE CHANCE OF SCATTERED RAIN STARTING AROUND SIX PM AND CONTINUING THROUGH THE NIGH
40362d24-1de9-3e2e-af69-2e45fc846c04,4.6003125,./data/newmock/Aurora_sync/40362d24-1de9-3e2e-af69-2e45fc846c04/40362d24-1de9-3e2e-af69-2e45fc846c04.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'aurora'}]},TODAY IN AURORA THERE'S A GOOD CHANCE OF RAIN FROM AROUND TWO PM UNTIL AROUND TEN P
9d2bff3c-59ef-3136-bf9b-87bc3b8289e8,8.88075,./data/newmock/OklahomaCity_sync/9d2bff3c-59ef-3136-bf9b-87bc3b8289e8/9d2bff3c-59ef-3136-bf9b-87bc3b8289e8.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'oklahoma city'}]},ALTHOUGH THERE'S ONLY A VERY SLIGHT CHANCE OF RAIN IN OKLAHOMA CITY ON WEDNESDAY THERE'S A MODERATE CHANCE OF RAIN THE DAY AFTER TOMORROW STARTING AT ABOUT THREE A.M. AND CONTINUING THROUGH THE NIGH
9bf4ff41-a675-3ce8-868a-e393a190a1940,2.9324375,./data/ny_navi/9bf4ff41-a675-3ce8-868a-e393a190a194/9bf4ff41-a675-3ce8-868a-e393a190a194.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'i two seventy-eight west'}]}, CONTINUE ON I-278 WEST FOR 2 MILE
1543cc9e-10c2-3343-9975-f0c027ef5b28,4.093,./data/cleansun/1543cc9e-10c2-3343-9975-f0c027ef5b28/1543cc9e-10c2-3343-9975-f0c027ef5b28.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'st petersburg'}]},SAINT PETERSBURG TODAY SUNSET IS AT 5:40 P.M
fc9882b0-db4d-3b88-8b79-25417c79f8ef,3.7885625,./data/newmock/Lubbock_sync/fc9882b0-db4d-3b88-8b79-25417c79f8ef/fc9882b0-db4d-3b88-8b79-25417c79f8ef.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'lubbock'}]},TEMPERATURE IN LUBBOCK THIS AFTERNOON IS PREDICTED TO BE TWENTY FOUR DEGREE
3388fdc1-379b-3bb5-9315-f0d35f26b075,3.969,./data/cleantime/3388fdc1-379b-3bb5-9315-f0d35f26b075/3388fdc1-379b-3bb5-9315-f0d35f26b075.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'north las vegas'}]},TIME IN NORTH LAS VEGAS IS 2:59 A.M
72db288c-6ba1-3069-8ef5-9a6e893d60b6,6.202,./data/cleanstock/72db288c-6ba1-3069-8ef5-9a6e893d60b6/72db288c-6ba1-3069-8ef5-9a6e893d60b6.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'nvidia corporation'}]},5% TODAY 134
b10c9224-5b19-322f-8e65-c4a38cdd1b35,2.5466875,./data/newmock/Fresno_sync/b10c9224-5b19-322f-8e65-c4a38cdd1b35/b10c9224-5b19-322f-8e65-c4a38cdd1b35.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'fresno'}]},THIS WEEK IN FRESNO THERE'S NO CHANCE OF SNO
6fb518b2-2c65-3b29-9edd-a0936f665472,4.88925,./data/newmock/Raleigh_sync/6fb518b2-2c65-3b29-9edd-a0936f665472/6fb518b2-2c65-3b29-9edd-a0936f665472.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'raleigh'}]},NO IT WON'T BE HOT FRIDAY AFTERNOON IN RALEIGH THE TEMPERATURE WILL BE SEVENTY ONE DEGREE
f0b022ac-239f-3457-80c8-dbeccdd94b27,2.757,./data/newmock/Norfolk_sync/f0b022ac-239f-3457-80c8-dbeccdd94b27/f0b022ac-239f-3457-80c8-dbeccdd94b27.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'norfolk'}]},THIS WEEK IN NORFOLK THERE'S ONLY A LOW CHANCE OF RAI
c692f8da-3f27-336b-bde6-dbf3c85eec94,4.385125,./data/Reminder/c692f8da-3f27-336b-bde6-dbf3c85eec94/c692f8da-3f27-336b-bde6-dbf3c85eec94.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'stop by my parents house'}]}, stop by my parent's house when do you want to be reminde
286cc389-f440-3868-8abd-a114d9665080,4.11175,./data/newmock/Winston-Salem_sync/286cc389-f440-3868-8abd-a114d9665080/286cc389-f440-3868-8abd-a114d9665080.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'winston salem'}]},PROBABLY NOT THIS WEEK IN WINSTON SALEM THERE'S ONLY A LOW CHANCE OF RAI
d8b5c906-f567-3079-b240-8d8b43332173,2.671125,./data/Reminder/d8b5c906-f567-3079-b240-8d8b43332173/d8b5c906-f567-3079-b240-8d8b43332173.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'at seven'}]}, i'll remind you at
0c1ef1ea-4def-35ff-8c5a-f0aa7c2a760f,2.7745625,./data/Navigation/cleaned_navi/255sync/0c1ef1ea-4def-35ff-8c5a-f0aa7c2a760f/0c1ef1ea-4def-35ff-8c5a-f0aa7c2a760f.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'kearny villa road'}]}, continue on kearny villa road for 2 mile
b08f1e02-9b49-3ad5-ba3d-5a6dbfcad40d,6.31,./data/newmock/Nashville_sync/b08f1e02-9b49-3ad5-ba3d-5a6dbfcad40d/b08f1e02-9b49-3ad5-ba3d-5a6dbfcad40d.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'nashville'}]},NO IT WON'T RAIN IN NASHVILLE TOMORROW IT'LL BE MOSTLY SUNNY WITH A HIGH OF SEVENTY IN A LOW OF FORTY FIV
61732253-6ca4-392e-97ae-001546fba7ce,3.489625,./data/Reminder/61732253-6ca4-392e-97ae-001546fba7ce/61732253-6ca4-392e-97ae-001546fba7ce.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'get gas on the way home'}]}, get gas on the way home when do you want to be reminde
c9680dcb-30cf-3da0-b9fa-a997cdfda3b2,4.589,./data/cleansun/c9680dcb-30cf-3da0-b9fa-a997cdfda3b2/c9680dcb-30cf-3da0-b9fa-a997cdfda3b2.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'indianapolis'}]},INDIANAPOLIS TOMORROW WILL RISE AT 7:25 A.M
075adcaf-68fe-304c-bf30-57c29507c720,1.7420625,./data/Navigation/cleaned_navi/74sync/075adcaf-68fe-304c-bf30-57c29507c720/075adcaf-68fe-304c-bf30-57c29507c720.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}]}, in 800 feet turn lef
5ccf26af-bc8b-34b9-ae16-76b8fde984d0,2.8518125,./data/Reminder/5ccf26af-bc8b-34b9-ae16-76b8fde984d0/5ccf26af-bc8b-34b9-ae16-76b8fde984d0.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'call mechanic'}]}, call mechanic when do you want to be reminde
0a970661-b21d-3abe-a05c-ecc49f1c6256,1.82475,./data/newmock/Irving_sync/0a970661-b21d-3abe-a05c-ecc49f1c6256/0a970661-b21d-3abe-a05c-ecc49f1c6256.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'irving'}]},NO TODAY IN IRVIN
28aad914-c871-34c5-a9ae-c6ad1c400c050,2.903875,./data/ny_navi/28aad914-c871-34c5-a9ae-c6ad1c400c05/28aad914-c871-34c5-a9ae-c6ad1c400c05.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take'}| {'type': 'road'| 'filler': 'exit six'}| {'type': 'intent'| 'filler': 'merge'}| {'type': 'road'| 'filler': 'bruce reynolds boulevard'}]}, TAKE EXIT 6 DENVER HAUNTED MARS BOULEVAR
da7db629-d340-3626-9a3b-af90683d295c,4.1075625,./data/newmock/LongBeach_sync/da7db629-d340-3626-9a3b-af90683d295c/da7db629-d340-3626-9a3b-af90683d295c.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'long beach'}]},LONG BEACH FRIDAY EXPECT A HIGH OF SEVENTY ONE AND A LOW OF FIFTY NIN
683ad834-b029-35a5-ae83-6471b1e89887,2.6258125,./data/newmock/Portland_sync/683ad834-b029-35a5-ae83-6471b1e89887/683ad834-b029-35a5-ae83-6471b1e89887.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'portland'}]},YES IT'LL RAIN IN PORTLAND ALL DAY TUESDA
d21d10af-d48a-3935-ac4b-a5b5e48ea1d8,3.08025,./data/Reminder/d21d10af-d48a-3935-ac4b-a5b5e48ea1d8/d21d10af-d48a-3935-ac4b-a5b5e48ea1d8.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'stop and get mayo'}]}, stop and get mayo when do you want to be reminde
27b29d06-9eb2-3b28-9bc4-71620abcdd20,3.7305,./data/newmock/Irving_sync/27b29d06-9eb2-3b28-9bc4-71620abcdd20/27b29d06-9eb2-3b28-9bc4-71620abcdd20.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'irving'}]},TODAY IN IRVING EXPECT A HIGH OF TWENTY FIVE AND A LOW OF TWENTY ON
64fff2d9-a343-351c-bb94-e0f92aa373db0,2.572,./data/ny_navi/64fff2d9-a343-351c-bb94-e0f92aa373db/64fff2d9-a343-351c-bb94-e0f92aa373db.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'new york nine a north'}]}, KEEP LEFT TO CONTINUE ON NEW YORK 9A NORT
73e9e7df-284f-30e2-a7ff-8f804ae1df14,2.654125,./data/Reminder/73e9e7df-284f-30e2-a7ff-8f804ae1df14/73e9e7df-284f-30e2-a7ff-8f804ae1df14.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'tomorrow at six'}]}, i'll remind you tomorrow at
0f0baece-ce75-3330-b9d7-2daa5282f60a,1.3659375,./data/Navigation/cleaned_navi/36sync/0f0baece-ce75-3330-b9d7-2daa5282f60a/0f0baece-ce75-3330-b9d7-2daa5282f60a.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}]}, continue for half a mil
28277485-3a11-3430-b0d1-beb1d8c3b00b,3.6901875,./data/newmock/Stockton_sync/28277485-3a11-3430-b0d1-beb1d8c3b00b/28277485-3a11-3430-b0d1-beb1d8c3b00b.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'stockton'}]},STOCKTON TODAY EXPECT A HIGH OF TWENTY FIVE IN A LOW OF ELEVE
a301d7ca-4e6a-3038-95d2-42f6f63c7ee5,5.494,./data/newmock/FortWorth_sync/a301d7ca-4e6a-3038-95d2-42f6f63c7ee5/a301d7ca-4e6a-3038-95d2-42f6f63c7ee5.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'fort worth'}]},NO IT WON'T BE COLD TOMORROW IN FORT WORTH EXPECT A HIGH OF SEVENTY THREE AND A LOW OF FIFTY THRE
9a32deb3-f06e-3dce-993b-db6f960d6df90,1.5765625,./data/ny_navi/9a32deb3-f06e-3dce-993b-db6f960d6df9/9a32deb3-f06e-3dce-993b-db6f960d6df9.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'second avenue'}]}, TURN RIGHT ONTO 2ND AVENU
f146069f-6b11-373a-9532-3f3fd74640d0,4.84775,./data/newmock/Dallas_sync/f146069f-6b11-373a-9532-3f3fd74640d0/f146069f-6b11-373a-9532-3f3fd74640d0.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'dallas'}]},NO IT WON'T BE COLD FRIDAY MORNING IN DALLAS THE TEMPERATURE WILL BE FIFTY EIGHT DEGREE
d315c72f-f401-3693-9cd8-7c83787d46b7,4.252625,./data/newmock/ElPaso_sync/d315c72f-f401-3693-9cd8-7c83787d46b7/d315c72f-f401-3693-9cd8-7c83787d46b7.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'el paso'}]},IN EL PASO SATURDAY EXPECT A HIGH OF NINETY ONE AND A LOW OF SIXTY FIV
44bc5695-421d-3f75-9875-b2920339e3ea,2.321375,./data/newmock/Anaheim_sync/44bc5695-421d-3f75-9875-b2920339e3ea/44bc5695-421d-3f75-9875-b2920339e3ea.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'anaheim'}]},YES IT'LL BE SUNNY IN ANAHEIM FRIDA
ffae9641-76b4-36f5-b81c-904c1506801d,5.209,./data/cleanstock/ffae9641-76b4-36f5-b81c-904c1506801d/ffae9641-76b4-36f5-b81c-904c1506801d.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'altria group'}]},*45.5
25898df1-63e7-3e9d-ab96-9e898b4df70e,4.837,./data/cleantime/25898df1-63e7-3e9d-ab96-9e898b4df70e/25898df1-63e7-3e9d-ab96-9e898b4df70e.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'cleveland'}]},TIME IN CLEVELAND OHIO UNITED STATES IS 5:40 A.M
9fc0a7f4-2ec3-3e54-88eb-85ffbddbc1ea,3.721,./data/cleansun/9fc0a7f4-2ec3-3e54-88eb-85ffbddbc1ea/9fc0a7f4-2ec3-3e54-88eb-85ffbddbc1ea.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'cleveland'}]},CLEVELAND TODAY AT 5:11 P.M
96b5b9d3-3253-3fd0-93a1-669d1ed88aa2,4.465,./data/cleansun/96b5b9d3-3253-3fd0-93a1-669d1ed88aa2/96b5b9d3-3253-3fd0-93a1-669d1ed88aa2.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'port st. lucie'}]},IN PORT ST. LUCIE TODAY THE SUN WILL RISE AT 6:38 A.M
5bde99d7-a465-3b39-be3a-d79704a34cdb,3.8546875,./data/Reminder/5bde99d7-a465-3b39-be3a-d79704a34cdb/5bde99d7-a465-3b39-be3a-d79704a34cdb.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'call amber'}]}, call amber when do you want to be reminde
df091f05-1252-3021-850a-0e66e2e7c184,5.1600625,./data/newmock/Henderson_sync/df091f05-1252-3021-850a-0e66e2e7c184/df091f05-1252-3021-850a-0e66e2e7c184.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'henderson'}]},NO IT WON'T RAIN TOMORROW MORNING IN HENDERSON THE FORECAST IS TWENTY DEGREES AND SUNN
ce101e0b-a751-3c67-99e9-9d1dd38907fb,3.9584375,./data/Reminder/ce101e0b-a751-3c67-99e9-9d1dd38907fb/ce101e0b-a751-3c67-99e9-9d1dd38907fb.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'call mechanic'}]}, call mechanic when do you want to be reminde
00a1ab37-9276-370f-862e-92058ffffaa7,2.83075,./data/Reminder/00a1ab37-9276-370f-862e-92058ffffaa7/00a1ab37-9276-370f-862e-92058ffffaa7.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'on saturday at seven am'}]}, all right i'll remind you on saturday at 7 a.m
2f7f5d5d-cb06-34d9-b461-e944d9232301,4.4575,./data/Reminder/2f7f5d5d-cb06-34d9-b461-e944d9232301/2f7f5d5d-cb06-34d9-b461-e944d9232301.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'go to parents teacher conference'}]}, parent-teacher conference when do you want to be reminde
146ded71-b9e7-3085-b0a6-b11abf58f783,5.829,./data/cleansun/146ded71-b9e7-3085-b0a6-b11abf58f783/146ded71-b9e7-3085-b0a6-b11abf58f783.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'cleveland'}]},IN CLEVELAND TODAY SUNRISE IS AT 7:09 A.M
bd21214d-3675-39f5-ae48-9cdf9eb93bb6,4.466375,./data/newmock/Seattle_sync/bd21214d-3675-39f5-ae48-9cdf9eb93bb6/bd21214d-3675-39f5-ae48-9cdf9eb93bb6.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'seattle'}]},THIS WEEKEND IN SEATTLE EXPECT A HIGH OF SEVENTY TWO DEGREES AND A LOW OF FIFTY DEGREE
b022cd37-fac2-3174-8cce-332bf62042ac,4.4634375,./data/newmock/OklahomaCity_sync/b022cd37-fac2-3174-8cce-332bf62042ac/b022cd37-fac2-3174-8cce-332bf62042ac.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'oklahoma city'}]},THURSDAY IN OKLAHOMA CITY EXPECT A HIGH OF SEVENTY FOUR AND A LOW OF FIFTY FOU
4f941d72-1527-3a72-9215-f5ec6ef41aad,1.6746875,./data/newmock/Houston_sync/4f941d72-1527-3a72-9215-f5ec6ef41aad/4f941d72-1527-3a72-9215-f5ec6ef41aad.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'houston'}]},HERE'S THE FORECAST FOR HOUSTO
af74d0a3-d971-3e87-a3d9-f1a7626eb890,6.325,./data/cleanair/af74d0a3-d971-3e87-a3d9-f1a7626eb890/af74d0a3-d971-3e87-a3d9-f1a7626eb890.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'san bernardino'}]},ACCORDING TO ARE NOW THE AIR QUALITY NEAR THE CENTER OF SAN BERNARDINO IS GOOD WITH AN INDEX OF 2
0a541dde-539a-3968-b105-d78a23d0228a,3.7204375,./data/newmock/Fremont_sync/0a541dde-539a-3968-b105-d78a23d0228a/0a541dde-539a-3968-b105-d78a23d0228a.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'fremont'}]},PROBABLY NOT THIS WEEK IN FREMONT THERE'S ONLY A LOW CHANCE OF RAI
80012d89-c2be-3150-b7df-c92d3e22fdb6,5.085,./data/cleantime/80012d89-c2be-3150-b7df-c92d3e22fdb6/80012d89-c2be-3150-b7df-c92d3e22fdb6.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'spokane'}]},TIME IN SPOKANE WASHINGTON UNITED STATES IS 9:46 A.M
